TRANSACTION ID,DATE,TRANSACTION DETAILS,DESCRIPTION,CATEGORY,PAYMENT METHOD, WITHDRAWAL AMT , DEPOSIT AMT 
TRX20220328124184,1-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  644.00 ,
TRX20220328124185,2-Mar-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  166.00 ,
TRX20220328124186,2-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,  508.00 ,
TRX20220328124187,2-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  932.00 ,
TRX20220328124188,2-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment ,  245.00 ,
TRX20220328124189,2-Mar-24,Car Maintenance,Routine car maintenance,Transportation,Online banking,  240.00 ,
TRX20220328124190,2-Mar-24,Shopping,Shopping expenses,Shopping,Cash,  230.00 ,
TRX20220328124191,2-Mar-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  237.00 ,
TRX20220328124192,2-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  392.90 ,
TRX20220328124193,2-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  895.00 ,
TRX20220328124194,2-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  89.00 ,
TRX20220328124195,2-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  938.00 ,
TRX20220328124196,2-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  948.88 ,
TRX20220328124197,2-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  91.00 ,
TRX20220328124198,2-Mar-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  411.00 ,
TRX20220328124199,2-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  912.00 ,
TRX20220328124200,2-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  365.00 ,
TRX20220328124201,3-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  413.00 ,
TRX20220328124202,3-Mar-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"  4,000.00 "
TRX20220328124203,3-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  668.00 ,
TRX20220328124204,3-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  178.00 ,
TRX20220328124205,3-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  924.00 ,
TRX20220328124206,3-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  367.00 ,
TRX20220328124207,3-Mar-24,Investment Returns,Returns from investment,Investment,,  400.00 ,
TRX20220328124208,3-Mar-24,Movie Tickets,Expenses for movie tickets,Entertainment,Online payment,  45.00 ,
TRX20220328124209,3-Mar-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220328124210,3-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  212.00 ,
TRX20220328124211,3-Mar-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  753.00 ,
TRX20220328124212,3-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  726.00 ,
TRX20220328124213,4-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  812.00 ,
TRX20220328124214,4-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  731.00 ,
TRX20220328124215,4-Mar-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  96.00 ,
TRX20220328124216,4-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  572.00 ,
TRX20220328124217,4-Mar-24,Internet Subscription,Monthly subscription fee for internet service,Utilities,Direct debit,  60.00 ,
TRX20220328124218,4-Mar-24,Grocery Shopping,Expenses for weekly grocery shopping,Groceries,Debit Card,  80.00 ,
TRX20220328124219,5-Mar-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"  20,000.00 "
TRX20220328124220,5-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  417.00 ,
TRX20220328124221,5-Mar-24,Property Maintenance,,Other Expenses,,  126.00 ,
TRX20220328124222,6-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment ,  514.00 ,
TRX20220328124223,6-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  309.00 ,
TRX20220328124224,6-Mar-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  664.00 ,
TRX20220328124225,7-Mar-24,Housing Rent,Rental payments for housing accommodations,Other Expenses,Direct debit,"  1,100.00 ",
TRX20220328124226,7-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  875.00 ,
TRX20220328124227,7-Mar-24,Salary,Monthly salary,Income/Salary,Bank transfer,,"  5,400.00 "
TRX20220328124228,8-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  433.00 ,
TRX20220328124229,8-Mar-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,"  8,130.00 "
TRX20220328124230,8-Mar-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,"  1,200.00 "
TRX20220328124231,8-Mar-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,"  1,500.00 "
TRX20220328124232,8-Mar-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,"  1,800.00 "
TRX20220328124233,8-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  578.00 ,
TRX20220328124234,8-Mar-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"  20,000.00 "
TRX20220328124235,8-Mar-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  812.00 ,
TRX20220328124236,8-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  633.00 ,
TRX20220328124237,8-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  992.00 ,
TRX20220328124238,9-Mar-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,  667.00 
TRX20220328124239,9-Mar-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,  870.00 
TRX20220328124240,9-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  294.00 ,
TRX20220328124241,9-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  611.00 ,
TRX20220328124242,9-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  948.00 ,
TRX20220328124243,9-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  326.00 ,
TRX20220328124244,9-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  807.00 ,
TRX20220328124245,9-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  752.00 ,
TRX20220328124246,9-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  208.00 ,
TRX20220328124247,9-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  635.00 ,
TRX20220328124248,9-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  372.00 ,
TRX20220328124249,9-Mar-24,Housing Rent,Rental payments for housing accommodations,Other Expenses,Direct debit,"  1,100.00 ",
TRX20220328124250,9-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  736.00 ,
TRX20220328124251,9-Mar-24,Property Maintenance,,Other Expenses,,  65.00 ,
TRX20220328124252,9-Mar-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  610.00 ,
TRX20220328124253,9-Mar-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  58.00 ,
TRX20220328124254,9-Mar-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"  4,000.00 "
TRX20220328124255,10-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment ,  394.00 ,
TRX20220328124256,10-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  98.00 ,
TRX20220328124257,10-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  327.00 ,
TRX20220328124258,10-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  697.00 ,
TRX20220328124259,10-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  916.00 ,
TRX20220328124260,10-Mar-24,Home Ownership,,Other Expenses,,  531.00 ,
TRX20220328124261,10-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  767.00 ,
TRX20220328124262,10-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  212.00 ,
TRX20220328124263,10-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  806.00 ,
TRX20220328124264,10-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  745.00 ,
TRX20220328124265,10-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  898.00 ,
TRX20220328124266,10-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  118.00 ,
TRX20220328124267,10-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  572.00 ,
TRX20220328124268,11-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  896.00 ,
TRX20220328124269,11-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  347.00 ,
TRX20220328124270,11-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  66.00 ,
TRX20220328124271,11-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  803.00 ,
TRX20220328124272,11-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  645.00 ,
TRX20220328124273,11-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  157.00 ,
TRX20220328124274,11-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  812.00 ,
TRX20220328124275,11-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  436.00 ,
TRX20220328124276,11-Mar-24,Home Ownership,,Other Expenses,,  589.00 ,
TRX20220328124277,11-Mar-24,Property Maintenance,,Other Expenses,,  785.00 ,
TRX20220328124278,11-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  726.00 ,
TRX20220328124279,11-Mar-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  333.00 ,
TRX20220328124280,11-Mar-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  684.00 ,
TRX20220328124281,11-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  12.00 ,
TRX20220328124282,11-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  889.00 ,
TRX20220328124283,11-Mar-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  970.00 ,
TRX20220328124284,11-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  28.00 ,
TRX20220328124285,11-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  47.00 ,
TRX20220328124286,11-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  673.00 ,
TRX20220328124287,11-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  309.00 ,
TRX20220328124288,11-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  137.00 ,
TRX20220328124289,11-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  28.00 ,
TRX20220328124290,11-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  194.00 ,
TRX20220328124291,11-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  607.00 ,
TRX20220328124292,12-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  921.00 ,
TRX20220328124293,12-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,  538.00 ,
TRX20220328124294,12-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  49.00 ,
TRX20220328124295,12-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  764.00 ,
TRX20220328124296,12-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  289.00 ,
TRX20220328124297,12-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  910.00 ,
TRX20220328124298,12-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  512.00 ,
TRX20220328124299,12-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  741.00 ,
TRX20220328124300,12-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  89.00 ,
TRX20220328124301,12-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  57.00 ,
TRX20220328124302,13-Mar-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,  750.00 
TRX20220328124303,13-Mar-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  785.00 ,
TRX20220328124304,13-Mar-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  233.00 ,
TRX20220328124305,13-Mar-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  692.00 ,
TRX20220328124306,13-Mar-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  411.00 ,
TRX20220328124307,13-Mar-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220328124308,13-Mar-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  173.00 ,
TRX20220328124309,13-Mar-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  644.00 ,
TRX20220328124310,13-Mar-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  333.00 ,
TRX20220328124311,13-Mar-24,Home Ownership,,Other Expenses,,  4.94 ,
TRX20220328124312,13-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  572.00 ,
TRX20220328124313,13-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  905.00 ,
TRX20220328124314,13-Mar-24,Home Ownership,,Other Expenses,,  978.16 ,
TRX20220328124315,13-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  63.00 ,
TRX20220328124316,13-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  42.00 ,
TRX20220328124317,13-Mar-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  673.00 ,
TRX20220328124318,13-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  433.00 ,
TRX20220328124319,14-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  57.00 ,
TRX20220328124320,14-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  896.00 ,
TRX20220328124321,14-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  698.00 ,
TRX20220328124322,14-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  154.00 ,
TRX20220328124323,14-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  823.00 ,
TRX20220328124324,14-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  377.00 ,
TRX20220328124325,14-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  221.00 ,
TRX20220328124326,14-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  936.68 ,
TRX20220328124327,14-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  365.00 ,
TRX20220328124328,14-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  249.00 ,
TRX20220328124329,14-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  178.00 ,
TRX20220328124330,15-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  418.00 ,
TRX20220328124331,15-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  309.00 ,
TRX20220328124332,15-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  687.00 ,
TRX20220328124333,15-Mar-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  214.00 ,
TRX20220328124334,15-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  831.00 ,
TRX20220328124335,15-Mar-24,Home Ownership,,Other Expenses,,  442.00 ,
TRX20220328124336,15-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  766.00 ,
TRX20220328124337,15-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  283.00 ,
TRX20220328124338,15-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  625.00 ,
TRX20220328124339,15-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  176.00 ,
TRX20220328124340,15-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  938.00 ,
TRX20220328124341,15-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  366.00 ,
TRX20220328124342,15-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  326.00 ,
TRX20220328124343,15-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  771.00 ,
TRX20220328124344,15-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  41.00 ,
TRX20220328124345,15-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  28.00 ,
TRX20220328124346,15-Mar-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  821.00 ,
TRX20220328124347,15-Mar-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  237.00 ,
TRX20220328124348,15-Mar-24,Home Ownership,,Other Expenses,,  504.00 ,
TRX20220328124349,16-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  498.00 ,
TRX20220328124350,16-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  632.00 ,
TRX20220328124351,16-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  311.00 ,
TRX20220328124352,16-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  879.00 ,
TRX20220328124353,16-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment ,  98.00 ,
TRX20220328124354,16-Mar-24,Property Maintenance,,Other Expenses,,  741.00 ,
TRX20220328124355,16-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  209.00 ,
TRX20220328124356,16-Mar-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  644.00 ,
TRX20220328124357,16-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  875.00 ,
TRX20220328124358,16-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  276.00 ,
TRX20220328124359,16-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  289.00 ,
TRX20220328124360,16-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  89.00 ,
TRX20220328124361,16-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  372.00 ,
TRX20220328124362,16-Mar-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  365.00 ,
TRX20220328124363,17-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  537.00 ,
TRX20220328124364,17-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  692.00 ,
TRX20220328124365,17-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  184.00 ,
TRX20220328124366,17-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  853.00 ,
TRX20220328124367,17-Mar-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  731.82 ,
TRX20220328124368,17-Mar-24,Property Maintenance,,Other Expenses,,  884.00 ,
TRX20220328124369,18-Mar-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  419.00 ,
TRX20220328124370,18-Mar-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  237.00 ,
TRX20220328124371,18-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  101.00 ,
TRX20220328124372,18-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  372.00 ,
TRX20220328124373,18-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  771.00 ,
TRX20220328124374,19-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  596.00 ,
TRX20220328124375,19-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  627.00 ,
TRX20220328124376,19-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,  348.00 ,
TRX20220328124377,19-Mar-24,Property Maintenance,,Other Expenses,,  812.00 ,
TRX20220328124378,19-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  367.00 ,
TRX20220328124379,19-Mar-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  644.00 ,
TRX20220328124380,20-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  259.00 ,
TRX20220328124381,20-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  396.00 ,
TRX20220328124382,20-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  532.00 ,
TRX20220328124383,20-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  417.00 ,
TRX20220328124384,21-Mar-24,Home Ownership,,Other Expenses,,  863.00 ,
TRX20220328124385,21-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  914.00 ,
TRX20220328124386,21-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,  741.00 ,
TRX20220328124387,21-Mar-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  309.00 ,
TRX20220328124388,22-Mar-24,Property Maintenance,,Other Expenses,,  884.00 ,
TRX20220328124389,22-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  325.00 ,
TRX20220328124390,22-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  433.00 ,
TRX20220328124391,22-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  57.00 ,
TRX20220328124392,22-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  324.00 ,
TRX20220328124393,23-Mar-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  781.00 ,
TRX20220328124394,23-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  657.00 ,
TRX20220328124395,23-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  429.00 ,
TRX20220328124396,23-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  538.00 ,
TRX20220328124397,24-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  845.00 ,
TRX20220328124398,24-Mar-24,Property Maintenance,,Other Expenses,,  629.00 ,
TRX20220328124399,24-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  848.00 ,
TRX20220328124400,24-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  49.00 ,
TRX20220328124401,25-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  372.00 ,
TRX20220328124402,25-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,  900.00 ,
TRX20220328124403,25-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  754.00 ,
TRX20220328124404,25-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  593.00 ,
TRX20220328124405,25-Mar-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  812.00 ,
TRX20220328124406,25-Mar-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  970.00 ,
TRX20220328124407,26-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  416.00 ,
TRX20220328124408,26-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  829.00 ,
TRX20220328124409,26-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  297.00 ,
TRX20220328124410,26-Mar-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  970.00 ,
TRX20220328124411,26-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  56.00 ,
TRX20220328124412,26-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  593.00 ,
TRX20220328124413,26-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,  382.68 ,
TRX20220328124414,26-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  810.00 ,
