TRANSACTION ID,DATE,TRANSACTION DETAILS,DESCRIPTION,CATEGORY,PAYMENT METHOD, WITHDRAWAL AMT , DEPOSIT AMT 
TRX20220329124529,4-Mar-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  96.00 ,
TRX20220329124388,4-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  417.00 ,
TRX20220329124531,4-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  417.00 ,
TRX20220329124315,4-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  572.00 ,
TRX20220329124204,4-Mar-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"  200,000.00 "
TRX20220329124272,4-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  417.00 ,
TRX20220329124108,5-Mar-24,Property Maintenance,,Other Expenses,,  126.00 ,
TRX20220329124126,5-Mar-24,Property Maintenance,,Other Expenses,,  126.00 ,
TRX20220329124089,5-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  326.00 ,
TRX20220329124126,5-Mar-24,Property Maintenance,,Other Expenses,,  126.00 ,
TRX20220329124562,5-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  326.00 ,
TRX20220329124555,5-Mar-24,Property Maintenance,,Other Expenses,,  126.00 ,
TRX20220329124569,5-Mar-24,Property Maintenance,,Other Expenses,,  126.00 ,
TRX20220329124447,6-Mar-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,  667.00 
TRX20220329124449,6-Mar-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,"  1,500.00 "
TRX20220329124295,6-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  611.00 ,
TRX20220329124106,6-Mar-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,  667.00 
TRX20220329124140,6-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  611.00 ,
TRX20220329124420,6-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  611.00 ,
TRX20220329124405,6-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  611.00 ,
TRX20220329124489,7-Mar-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,"  1,200.00 "
TRX20220329124446,7-Mar-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,"  1,200.00 "
TRX20220329124459,7-Mar-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,"  1,200.00 "
TRX20220329124367,7-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  294.00 ,
TRX20220329124459,7-Mar-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,"  1,200.00 "
TRX20220329124073,8-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  514.00 ,
TRX20220329124228,8-Mar-24,Housing Rent,Rental payments for housing accommodations,Other Expenses,Direct debit,"  1,100.00 ",
TRX20220329124168,8-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  948.00 ,
TRX20220329124399,8-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  433.00 ,
TRX20220329124556,8-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  807.00 ,
TRX20220329124465,8-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  433.00 ,
TRX20220329124073,8-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  514.00 ,
TRX20220329124471,8-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  433.00 ,
TRX20220329124095,8-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  514.00 ,
TRX20220329124561,8-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  948.00 ,
TRX20220329124537,8-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  324.00 ,
TRX20220329124257,9-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  635.00 ,
TRX20220329124456,9-Mar-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,  870.00 
TRX20220329124082,9-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  921.00 ,
TRX20220329124335,9-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  309.00 ,
TRX20220329124162,9-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  875.00 ,
TRX20220329124080,9-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  327.00 ,
TRX20220329124303,9-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  752.00 ,
TRX20220329124377,9-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  208.00 ,
TRX20220329124548,9-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  578.00 ,
TRX20220329124214,9-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  635.00 ,
TRX20220329124450,9-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  921.00 ,
TRX20220329124557,9-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  208.00 ,
TRX20220329124183,9-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  635.00 ,
TRX20220329124447,9-Mar-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,"  8,130.00 "
TRX20220329124375,9-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  752.00 ,
TRX20220329124281,10-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  347.00 ,
TRX20220329124501,10-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  896.00 ,
TRX20220329124501,10-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  896.00 ,
TRX20220329124448,10-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  916.00 ,
TRX20220329124215,10-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  803.00 ,
TRX20220329124482,10-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  212.00 ,
TRX20220329124501,10-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  896.00 ,
TRX20220329124297,10-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  916.00 ,
TRX20220329124096,10-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  916.00 ,
TRX20220329124232,10-Mar-24,Home Ownership,,Other Expenses,,  589.00 ,
TRX20220329124145,10-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  803.00 ,
TRX20220329124400,10-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  916.00 ,
TRX20220329124557,10-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  803.00 ,
TRX20220329124134,11-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,  538.00 ,
TRX20220329124077,11-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  645.00 ,
TRX20220329124206,11-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  49.00 ,
TRX20220329124254,11-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  49.00 ,
TRX20220329124415,11-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  645.00 ,
TRX20220329124576,11-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  66.00 ,
TRX20220329124213,11-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  98.00 ,
TRX20220329124323,11-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  98.00 ,
TRX20220329124254,11-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  49.00 ,
TRX20220329124573,11-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  697.00 ,
TRX20220329124359,11-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  98.00 ,
TRX20220329124386,11-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  66.00 ,
TRX20220329124264,11-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  645.00 ,
TRX20220329124072,11-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  66.00 ,
TRX20220329124159,11-Mar-24,Home Ownership,,Other Expenses,,  531.00 ,
TRX20220329124200,11-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  697.00 ,
TRX20220329124360,12-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  910.00 ,
TRX20220329124197,12-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  289.00 ,
TRX20220329124376,12-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  394.00 ,
TRX20220329124162,12-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  767.00 ,
TRX20220329124459,12-Mar-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,  750.00 ,
TRX20220329124298,12-Mar-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,  750.00 ,
TRX20220329124538,12-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  512.00 ,
TRX20220329124517,12-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  910.00 ,
TRX20220329124212,12-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  289.00 ,
TRX20220329124544,12-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  910.00 ,
TRX20220329124162,12-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  767.00 ,
TRX20220329124258,12-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  741.00 ,
TRX20220329124212,12-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  289.00 ,
TRX20220329124064,12-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  910.00 ,
TRX20220329124583,12-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  910.00 ,
TRX20220329124147,12-Mar-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,  750.00 ,
TRX20220329124449,12-Mar-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,  750.00 ,
TRX20220329124157,12-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  289.00 ,
TRX20220329124162,12-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  767.00 ,
TRX20220329124328,12-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  910.00 ,
TRX20220329124421,12-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  741.00 ,
TRX20220329124215,12-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  512.00 ,
TRX20220329124432,13-Mar-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220329124155,13-Mar-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  427.28 ,
TRX20220329124448,13-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  38.60 ,
TRX20220329124486,13-Mar-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  427.28 ,
TRX20220329124274,13-Mar-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"  4,000.00 "
TRX20220329124259,13-Mar-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220329124140,13-Mar-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  427.28 ,
TRX20220329124490,13-Mar-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  427.28 ,
TRX20220329124500,13-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  308.80 ,
TRX20220329124211,13-Mar-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220329124544,13-Mar-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  560.00 ,
TRX20220329124298,13-Mar-24,Fund Transfer From Bank Rakyat,Transfer of funds from Bank Rakyat,Income/Salary,Bank transfer,,"  4,000.00 "
TRX20220329124290,13-Mar-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  427.28 ,
TRX20220329124168,14-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  335.54 ,
TRX20220329124537,14-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  434.26 ,
TRX20220329124247,14-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  826.95 ,
TRX20220329124270,14-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  826.95 ,
TRX20220329124460,14-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  575.51 ,
TRX20220329124152,14-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  335.54 ,
TRX20220329124479,14-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  335.54 ,
TRX20220329124128,14-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  645.00 ,
TRX20220329124246,14-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  335.54 ,
TRX20220329124365,14-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  434.26 ,
TRX20220329124100,14-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  826.95 ,
TRX20220329124301,14-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  434.26 ,
TRX20220329124401,14-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  335.54 ,
TRX20220329124347,14-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  525.83 ,
TRX20220329124337,14-Mar-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  419.00 ,
TRX20220329124345,15-Mar-24,Property Maintenance,,Other Expenses,,  881.90 ,
TRX20220329124218,15-Mar-24,Home Ownership,,Other Expenses,,  841.29 ,
TRX20220329124338,15-Mar-24,Home Ownership,,Other Expenses,,  841.29 ,
TRX20220329124403,15-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  910.00 ,
TRX20220329124483,15-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  337.41 ,
TRX20220329124425,15-Mar-24,Property Maintenance,,Other Expenses,,  881.90 ,
TRX20220329124184,15-Mar-24,Property Maintenance,,Other Expenses,,  881.90 ,
TRX20220329124133,15-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  952.65 ,
TRX20220329124232,15-Mar-24,Home Ownership,,Other Expenses,,  841.29 ,
TRX20220329124260,15-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  669.00 ,
TRX20220329124183,15-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  491.47 ,
TRX20220329124381,15-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  491.47 ,
TRX20220329124406,15-Mar-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  214.00 ,
TRX20220329124236,15-Mar-24,Home Ownership,,Other Expenses,,  841.29 ,
TRX20220329124553,15-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  73.50 ,
TRX20220329124252,15-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  309.00 ,
TRX20220329124374,15-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  669.00 ,
TRX20220329124142,15-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  491.47 ,
TRX20220329124469,15-Mar-24,Home Ownership,,Other Expenses,,  841.29 ,
TRX20220329124573,15-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  73.50 ,
TRX20220329124095,15-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  337.41 ,
TRX20220329124402,15-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  491.47 ,
TRX20220329124316,15-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  309.00 ,
TRX20220329124408,15-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  309.00 ,
TRX20220329124309,16-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  283.00 ,
TRX20220329124213,16-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  875.00 ,
TRX20220329124265,16-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  276.00 ,
TRX20220329124428,16-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  418.00 ,
TRX20220329124452,16-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  209.00 ,
TRX20220329124327,16-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  418.00 ,
TRX20220329124553,16-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  418.00 ,
TRX20220329124302,16-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  692.00 ,
TRX20220329124146,16-Mar-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  644.00 ,
TRX20220329124461,16-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  537.00 ,
TRX20220329124150,16-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  283.00 ,
TRX20220329124220,16-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  418.00 ,
TRX20220329124490,16-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  283.00 ,
TRX20220329124372,16-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  418.00 ,
TRX20220329124104,16-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  875.00 ,
TRX20220329124322,16-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  276.00 ,
TRX20220329124223,16-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  418.00 ,
TRX20220329124405,16-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  283.00 ,
TRX20220329124211,16-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  209.00 ,
TRX20220329124501,16-Mar-24,Housing Benefits Overpayments,Overpayments of housing benefits that need to be refunded,Debts/Overpayments,Cheque,  875.00 ,
TRX20220329124225,16-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  176.00 ,
TRX20220329124198,16-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  276.00 ,
TRX20220329124235,16-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  209.00 ,
TRX20220329124200,16-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  418.00 ,
TRX20220329124431,16-Mar-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  644.00 ,
TRX20220329124539,16-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  632.00 ,
TRX20220329124500,17-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  184.00 ,
TRX20220329124079,17-Mar-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  419.00 ,
TRX20220329124273,17-Mar-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  237.00 ,
TRX20220329124485,17-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  853.00 ,
TRX20220329124586,17-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  184.00 ,
TRX20220329124148,17-Mar-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  419.00 ,
TRX20220329124256,17-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,,  184.00 ,
TRX20220329124506,18-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  692.00 ,
TRX20220329124230,18-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  627.00 ,
TRX20220329124478,18-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  627.00 ,
TRX20220329124538,18-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  296.00 ,
TRX20220329124365,18-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  627.00 ,
TRX20220329124463,18-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  596.00 ,
TRX20220329124506,18-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  627.00 ,
TRX20220329124340,19-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  396.00 ,
TRX20220329124078,19-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  396.00 ,
TRX20220329124090,19-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,  348.00 ,
TRX20220329124533,19-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  396.00 ,
TRX20220329124469,20-Mar-24,Home Ownership,,Other Expenses,,  863.00 ,
TRX20220329124509,20-Mar-24,Home Ownership,,Other Expenses,,  863.00 ,
TRX20220329124389,20-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  417.00 ,
TRX20220329124372,20-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  863.00 ,
TRX20220329124191,20-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  417.00 ,
TRX20220329124087,20-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  532.00 ,
TRX20220329124198,20-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  914.00 ,
TRX20220329124165,21-Mar-24,Property Maintenance,,Other Expenses,,  884.00 ,
TRX20220329124549,21-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  325.00 ,
TRX20220329124165,21-Mar-24,Property Maintenance,,Other Expenses,,  884.00 ,
TRX20220329124105,22-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  324.00 ,
TRX20220329124105,22-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  657.00 ,
TRX20220329124119,22-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  433.00 ,
TRX20220329124345,22-Mar-24,Property Maintenance,,Other Expenses,,  812.00 ,
TRX20220329124221,22-Mar-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  781.00 ,
TRX20220329124425,22-Mar-24,Property Maintenance,,Other Expenses,,  812.00 ,
TRX20220329124266,22-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  324.00 ,
TRX20220329124534,22-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  324.00 ,
TRX20220329124105,22-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  657.00 ,
TRX20220329124102,22-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  57.00 ,
TRX20220329124569,23-Mar-24,Property Maintenance,,Other Expenses,,  629.00 ,
TRX20220329124387,23-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  429.00 ,
TRX20220329124538,23-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  845.00 ,
TRX20220329124547,23-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  845.00 ,
TRX20220329124349,23-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  429.00 ,
TRX20220329124247,23-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  429.00 ,
TRX20220329124165,23-Mar-24,Property Maintenance,,Other Expenses,,  629.00 ,
TRX20220329124165,23-Mar-24,Property Maintenance,,Other Expenses,,  629.00 ,
TRX20220329124280,23-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  429.00 ,
TRX20220329124344,23-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  845.00 ,
TRX20220329124124,23-Mar-24,Property Maintenance,,Other Expenses,,  629.00 ,
TRX20220329124297,24-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  848.00 ,
TRX20220329124070,24-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  49.00 ,
TRX20220329124510,24-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  49.00 ,
TRX20220329124160,24-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,  900.00 ,
