TRANSACTION ID,DATE,TRANSACTION DETAILS,DESCRIPTION,CATEGORY,PAYMENT METHOD, WITHDRAWAL AMT , DEPOSIT AMT 
TRX20220331124770,15-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,28,
TRX20220331124771,15-Mar-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,731.82,
TRX20220331124772,15-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,892,
TRX20220331124773,15-Mar-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,731.82,
TRX20220331124774,15-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,892,
TRX20220331124775,15-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,68,
TRX20220331124776,15-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,863.3,
TRX20220331124777,15-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,42,
TRX20220331124778,15-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,863.3,
TRX20220331124779,15-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,189,
TRX20220331124780,15-Mar-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,684,
TRX20220331124781,15-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,68,
TRX20220331124782,16-Mar-24,Fund Transfer From Bank Rakyat,Transfer of funds from Bank Rakyat,Income/Salary,Bank transfer,,"20,000.00"
TRX20220331124783,16-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,948.88,
TRX20220331124784,16-Mar-24,Fund Transfer From Bank Rakyat,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"20,000.00"
TRX20220331124785,16-Mar-24,Fund Transfer From Bank Rakyat,Transfer of funds from Bank Rakyat,Income/Salary,Bank transfer,,"20,000.00"
TRX20220331124786,16-Mar-24,Fund Transfer From Bank Rakyat,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"20,000.00"
TRX20220331124787,16-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,19,
TRX20220331124788,16-Mar-24,Fund Transfer From Bank Rakyat,Transfer of funds from Bank Rakyat,Income/Salary,Bank transfer,,"20,000.00"
TRX20220331124789,16-Mar-24,Fund Transfer From Bank Rakyat,Transfer of funds from Bank Rakyat,Income/Salary,Bank transfer,,"20,000.00"
TRX20220331124790,16-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,68,
TRX20220331124791,16-Mar-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Rakyat,Income/Salary,Bank transfer,,"20,000.00"
TRX20220331124792,16-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,217,
TRX20220331124793,16-Mar-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Rakyat,Income/Salary,Bank transfer,,"20,000.00"
TRX20220331124794,16-Mar-24,Fund Transfer From Bank Rakyat,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"20,000.00"
TRX20220331124795,16-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,948.88,
TRX20220331124796,16-Mar-24,Fund Transfer From Bank Rakyat,Transfer of funds from Bank Islam,Income/Salary,Bank transfer,,"20,000.00"
TRX20220331124797,16-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,948.88,
TRX20220331124798,16-Mar-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Rakyat,Income/Salary,Bank transfer,,"20,000.00"
TRX20220331124799,16-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,863.3,
TRX20220331124800,16-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,42,
TRX20220331124801,16-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,863.3,
TRX20220331124802,16-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,863.3,
TRX20220331124803,16-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,42,
TRX20220331124804,17-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,42,
TRX20220331124805,17-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,863.3,
TRX20220331124806,17-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,42,
TRX20220331124807,17-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,42,
TRX20220331124808,17-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  759.00 ,
TRX20220331124809,17-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  68.00 ,
TRX20220331124810,17-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  992.00 ,
TRX20220331124811,18-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  68.00 ,
TRX20220331124812,18-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  772.00 ,
TRX20220331124813,18-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  89.00 ,
TRX20220331124814,18-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  894.00 ,
TRX20220331124815,18-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  89.00 ,
TRX20220331124816,18-Mar-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  321.00 ,
TRX20220331124817,18-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  753.00 ,
TRX20220331124818,18-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  675.00 ,
TRX20220331124819,18-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  675.00 ,
TRX20220331124820,18-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,,  659.00 ,
TRX20220331124821,18-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  143.00 ,
TRX20220331124822,18-Mar-24,Home Ownership,,Other Expenses,,  44.00 ,
TRX20220331124823,18-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  143.00 ,
TRX20220331124824,18-Mar-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  321.00 ,
TRX20220331124825,19-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  89.00 ,
TRX20220331124826,19-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  447.43 ,
TRX20220331124827,19-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  89.00 ,
TRX20220331124828,19-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  320.04 ,
TRX20220331124829,19-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  320.04 ,
TRX20220331124830,19-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  63.00 ,
TRX20220331124831,19-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,  465.69 ,
TRX20220331124832,19-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  102.00 ,
TRX20220331124833,19-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  72.00 ,
TRX20220331124834,19-Mar-24,Home Ownership,,Other Expenses,,  67.00 ,
TRX20220331124835,19-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  97.00 ,
TRX20220331124836,19-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  894.00 ,
TRX20220331124837,19-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  894.00 ,
TRX20220331124838,19-Mar-24,Home Ownership,,Other Expenses,,  67.00 ,
TRX20220331124839,19-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,  465.69 ,
TRX20220331124840,20-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  97.00 ,
TRX20220331124841,20-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  385.00 ,
TRX20220331124842,20-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  72.00 ,
TRX20220331124843,20-Mar-24,Fund Transfer From Bank Islam,Transfer of funds from Bank Rakyat,Income/Salary,Bank transfer,,"  50,000.00 "
TRX20220331124844,20-Mar-24,Home Ownership,,Other Expenses,,  67.00 ,
TRX20220331124845,20-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  102.00 ,
TRX20220331124846,20-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  894.00 ,
TRX20220331124847,20-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  151.22 ,
TRX20220331124848,20-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  214.00 ,
TRX20220331124849,21-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  41.99 ,
TRX20220331124850,21-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  56.00 ,
TRX20220331124851,21-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  41.99 ,
TRX20220331124852,21-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  859.51 ,
TRX20220331124853,22-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  173.35 ,
TRX20220331124854,22-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  41.99 ,
TRX20220331124855,22-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  56.00 ,
TRX20220331124856,22-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  599.00 ,
TRX20220331124857,22-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  600.00 ,
TRX20220331124858,22-Mar-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  731.82 ,
TRX20220331124859,22-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  173.35 ,
TRX20220331124860,23-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  431.00 ,
TRX20220331124861,23-Mar-24,Property Maintenance,,Other Expenses,,  162.21 ,
TRX20220331124862,23-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  743.00 ,
TRX20220331124863,23-Mar-24,Commercial/Market Rents,Rent payments for commercial or market spaces,Income/Salary,Bank transfer,,  870.00 
TRX20220331124864,23-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  778.00 ,
TRX20220331124865,23-Mar-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  654.25 ,
TRX20220331124866,23-Mar-24,Museums,Admission fees or charges for services provided by museums,Other Expenses,Cash,  50.00 ,
TRX20220331124867,23-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  921.00 ,
TRX20220331124868,23-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  51.00 ,
TRX20220331124869,23-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  778.00 ,
TRX20220331124870,24-Mar-24,Planning,Fees for planning applications or permits,Other Expenses,Online banking,  51.00 ,
TRX20220331124871,24-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  810.00 ,
TRX20220331124872,24-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  810.00 ,
TRX20220331124873,24-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  633.00 ,
TRX20220331124874,24-Mar-24,Fund Transfer From Bank Rakyat,Transfer of funds from Bank Rakyat,Income/Salary,Bank transfer,,"  4,000.00 "
TRX20220331124875,24-Mar-24,Housing Rent,Rental payments for housing accommodations,Other Expenses,Direct debit,"  1,100.00 ",
TRX20220331124876,24-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  506.00 ,
TRX20220331124877,24-Mar-24,Housing Rent,Rental payments for housing accommodations,Other Expenses,Direct debit,"  1,100.00 ",
TRX20220331124878,24-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  358.00 ,
TRX20220331124879,24-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  358.00 ,
TRX20220331124880,24-Mar-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  193.00 ,
TRX20220331124881,24-Mar-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  193.00 ,
TRX20220331124882,24-Mar-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  193.00 ,
TRX20220331124883,25-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,  382.68 ,
TRX20220331124884,25-Mar-24,Fleet Services,,Utilities,,  335.00 ,
TRX20220331124885,25-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  335.00 ,
TRX20220331124886,25-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  285.00 ,
TRX20220331124887,25-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  672.00 ,
TRX20220331124888,25-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  285.00 ,
TRX20220331124889,25-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  227.30 ,
TRX20220331124890,26-Mar-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  894.00 ,
TRX20220331124891,26-Mar-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  970.00 ,
TRX20220331124892,26-Mar-24,Mortgages,Payments towards mortgage loans,Other Expenses,Direct debit,  970.00 ,
TRX20220331124893,26-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  813.00 ,
TRX20220331124894,26-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  726.00 ,
TRX20220331124895,26-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  726.00 ,
TRX20220331124896,26-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  813.00 ,
TRX20220331124897,26-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  695.00 ,
TRX20220331124898,26-Mar-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  286.00 ,
TRX20220331124899,26-Mar-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  286.00 ,
TRX20220331124900,26-Mar-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  286.00 ,
TRX20220331124901,26-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  91.00 ,
TRX20220331124902,27-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  255.00 ,
TRX20220331124903,27-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  898.00 ,
TRX20220331124904,27-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  898.00 ,
TRX20220331124905,27-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  898.00 ,
TRX20220331124906,27-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  898.00 ,
TRX20220331124907,27-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  811.00 ,
TRX20220331124908,27-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  898.00 ,
TRX20220331124909,27-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,  777.00 ,
TRX20220331124910,27-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  695.00 ,
TRX20220331124911,27-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  77.00 ,
TRX20220331124912,28-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  42.00 ,
TRX20220331124913,28-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  77.00 ,
TRX20220331124914,28-Mar-24,Property Maintenance,,Other Expenses,,  551.81 ,
TRX20220331124915,28-Mar-24,Meals,Charges for meals,Other Expenses,Online payment,  138.00 ,
TRX20220331124916,28-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  605.00 ,
TRX20220331124917,28-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  77.00 ,
TRX20220331124918,28-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  77.00 ,
TRX20220331124919,28-Mar-24,Business Rates,Taxes imposed on non-residential properties used for business purposes,Government Services,Online banking,  88.00 ,
TRX20220331124920,28-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  607.00 ,
TRX20220331124921,28-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  315.00 ,
TRX20220331124922,28-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  481.75 ,
TRX20220331124923,28-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  605.00 ,
TRX20220331124924,28-Mar-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  234.00 ,
TRX20220331124925,28-Mar-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  234.00 ,
TRX20220331124926,28-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  481.75 ,
TRX20220331124927,28-Mar-24,Nurseries,Fees for childcare services,Other Expenses,Direct debit,  399.00 ,
TRX20220331124928,28-Mar-24,Property Maintenance,,Other Expenses,,  65.00 ,
TRX20220331124929,28-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  366.00 ,
TRX20220331124930,28-Mar-24,Property Maintenance,,Other Expenses,,  65.00 ,
TRX20220331124931,28-Mar-24,Leeds Card,Charges related to the use of the Leeds Card loyalty program,Other Expenses,Card payment,  366.00 ,
TRX20220331124932,28-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  982.00 ,
TRX20220331124933,28-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  982.00 ,
TRX20220331124934,28-Mar-24,Sundry Debtors,Miscellaneous outstanding debts owed to the organization,Debts/Overpayments,Direct debit,  162.00 ,
TRX20220331124935,28-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  845.87 ,
TRX20220331124936,28-Mar-24,Fleet Services,Fees for fleet vehicle maintenance and services.,Utilities,Credit card,  982.00 ,
TRX20220331124937,28-Mar-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  92.00 ,
TRX20220331124938,28-Mar-24,Parks and Countryside,Charges for access to parks and countryside facilities,Other Expenses,Cash,  802.97 ,
TRX20220331124939,28-Mar-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  667.00 ,
TRX20220331124940,29-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  178.00 ,
TRX20220331124941,29-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  600.00 ,
TRX20220331124942,29-Mar-24,Asset Regeneration,Charges related to the regeneration or redevelopment of assets,Other Expenses,Bank transfer,  92.00 ,
TRX20220331124943,29-Mar-24,Property Maintenance,,Other Expenses,,  469.08 ,
TRX20220331124944,29-Mar-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  830.00 ,
TRX20220331124945,29-Mar-24,Children's Services,"Fees for various services provided to children, such as childcare or youth programs",Other Expenses,Direct debit,  830.00 ,
TRX20220331124946,29-Mar-24,Home Ownership,,Other Expenses,,  703.98 ,
TRX20220331124947,30-Mar-24,Blue Badge,Charges for disabled parking permits (Blue Badge),Other Expenses,Online payment,  893.00 ,
TRX20220331124948,30-Mar-24,Highways,Fees for maintenance and development of roads and highways,Government Services,Direct debit,  68.00 ,
TRX20220331124949,30-Mar-24,Property Maintenance,,Other Expenses,,  229.63 ,
TRX20220331124950,30-Mar-24,Council Tax,Local government tax levied on residential properties,Government Services,Direct debit,  341.00 ,
TRX20220331124951,30-Mar-24,Housing Repairs & Keys,Charges for repairs and replacement of keys for housing units,Other Expenses,Online payment,  891.00 ,
TRX20220331124952,30-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  82.00 ,
TRX20220331124953,30-Mar-24,Property Maintenance,,Other Expenses,,  229.63 ,
TRX20220331124954,30-Mar-24,Parking Fines,Fines issued for parking violations,Other Expenses,Online payment,  948.88 ,
TRX20220331124955,31-Mar-24,Entertainment Licences,Fees for licenses required for entertainment events,Other Expenses,Bank transfer,  82.00 ,
TRX20220331124956,31-Mar-24,Electoral & Local Land Charges,Charges for electoral and local land services,Government Services,Online banking,  889.00 ,
TRX20220331124957,31-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  991.72 ,
TRX20220331124958,31-Mar-24,Leodis,Charges for services provided by Leodis,Other Expenses,Bank transfer,  19.00 ,
TRX20220331124959,31-Mar-24,City & Environmental Services,"Charges for various city and environmental services such as waste management, recycling, and environmental protection",Government Services,Online banking,  991.72 ,
